Team,W,L,S_per_game,HD_per_game,ER_per_game,H_per_game,BB_per_game,SO_per_game,XBH_per_game,ER_per_9IP,H_per_9IP,BB_per_9IP,SO_per_9IP,HR_per_9IP,XBH_per_9IP,SO_per_batter,BB_per_batter,H_per_batter,HR_per_batter,XBH_per_batter
삼성,66,76,0.2361111111111111,0.4930555555555556,4.256944444444445,9.51388888888889,3.3194444444444446,6.743055555555555,0.8958333333333334,4.286713286713287,9.58041958041958,3.3426573426573425,6.79020979020979,0.9020979020979021,0.9020979020979021,0.171010919337795,0.08418457203240577,0.24128214159915462,0.022719267347657626,0.022719267347657626
삼성,75,51,0.2421875,0.3828125,3.9609375,8.7421875,3.2109375,7.4609375,0.765625,3.9809806316524163,8.78642470772989,3.2271854824637933,7.498691327865991,0.7694992147967196,0.7694992147967196,0.19505718954248366,0.08394607843137254,0.22855392156862744,0.020016339869281044,0.020016339869281044
롯데,66,67,0.3007518796992481,0.2781954887218045,4.616541353383458,9.699248120300751,3.661654135338346,5.428571428571429,1.0451127819548873,4.755184579640306,9.990534377420188,3.7716203424834354,5.591601411238276,1.0764994406677568,1.0764994406677568,0.13978702807357213,0.09428848015488868,0.24975798644724104,0.02691190706679574,0.02691190706679574
LG,64,78,0.1736111111111111,0.3055555555555556,4.5625,9.38888888888889,3.4027777777777777,7.381944444444445,0.8680555555555556,4.622420262664165,9.512195121951219,3.447467166979362,7.478893058161351,0.8794559099437148,0.8794559099437148,0.18985533130916235,0.08751562779067691,0.24147169137345956,0.0223254152527237,0.0223254152527237
SSG,72,70,0.22916666666666666,0.5555555555555556,5.138888888888889,9.3125,4.375,8.29861111111111,1.1319444444444444,5.2473999369681685,9.50913961550583,4.467381027418846,8.473841790104002,1.1558462023321776,1.1558462023321776,0.20829701934809133,0.1098134913717971,0.23374586020568242,0.02841206205333798,0.02841206205333798
LG,79,64,0.2986111111111111,0.4305555555555556,3.826388888888889,8.729166666666666,3.4652777777777777,6.618055555555555,0.6180555555555556,3.86485854570961,8.816927753097966,3.5001169043722236,6.68459200374094,0.6242693476736031,0.6242693476736031,0.17155715571557156,0.08982898289828983,0.22628262826282627,0.01602160216021602,0.01602160216021602
두산,63,60,0.30952380952380953,0.23015873015873015,3.3015873015873014,7.682539682539683,3.365079365079365,6.619047619047619,0.5476190476190477,3.3572453371592537,7.8120516499282635,3.4218077474892397,6.730631276901004,0.5568507890961263,0.5568507890961263,0.17782515991471215,0.09040511727078891,0.20639658848614073,0.014712153518123668,0.014712153518123668
SK,75,68,0.20833333333333334,0.4444444444444444,4.923611111111111,10.020833333333334,3.3402777777777777,6.527777777777778,1.0694444444444444,5.02361832782239,10.224374114312706,3.408124704770902,6.660368445914029,1.091166745394426,1.091166745394426,0.1651440618411806,0.08450456781447646,0.2535137034434294,0.027055516514406183,0.027055516514406183
한화,67,57,0.30952380952380953,0.2857142857142857,3.492063492063492,8.603174603174603,3.5793650793650795,5.880952380952381,0.6666666666666666,3.53887399463807,8.718498659517426,3.6273458445040214,5.959785522788204,0.675603217158177,0.675603217158177,0.15498849613051663,0.09433172976364777,0.2267308094540891,0.017569546120058566,0.017569546120058566
키움,70,67,0.20833333333333334,0.3888888888888889,4.201388888888889,8.895833333333334,3.9305555555555554,6.25,0.7013888888888888,4.310822579368222,9.12754334573668,4.032934842846964,6.412793919721321,0.7196579843242816,0.7196579843242816,0.16074298981961063,0.10108948026433291,0.2287908555099125,0.01803893552420075,0.01803893552420075
KIA,70,73,0.2638888888888889,0.5138888888888888,4.145833333333333,8.930555555555555,3.6527777777777777,7.236111111111111,0.8333333333333334,4.200281425891182,9.047842401500938,3.7007504690431516,7.331144465290807,0.8442776735459662,0.8442776735459662,0.18488289567068844,0.09332860184528034,0.22817601135557133,0.021291696238467,0.021291696238467
SSG,76,65,0.3194444444444444,0.4930555555555556,4.347222222222222,9.402777777777779,4.25,6.763888888888889,0.7222222222222222,4.37388401521621,9.460445617576276,4.276065522863132,6.805372253707011,0.7266516574800094,0.7266516574800094,0.17022020272631946,0.1069556099265991,0.2366305487591751,0.018175463124781546,0.018175463124781546
두산,68,62,0.2857142857142857,0.3533834586466165,3.5789473684210527,7.917293233082707,3.691729323308271,6.030075187969925,0.49624060150375937,3.590646215740508,7.943173246165452,3.703796831782751,6.049786271058587,0.4978627105858688,0.4978627105858688,0.16001596169193935,0.09796488427773344,0.21009577015163608,0.013168395849960097,0.013168395849960097
삼성,62,60,0.3253968253968254,0.40476190476190477,3.7063492063492065,8.658730158730158,3.1746031746031744,5.7063492063492065,0.7142857142857143,3.7155233380480905,8.680162659123054,3.1824611032531824,5.7204738330975955,0.716053748231966,0.716053748231966,0.1490464344941957,0.08291873963515754,0.22616086235489222,0.018656716417910446,0.018656716417910446
삼성,65,78,0.2361111111111111,0.4166666666666667,5.583333333333333,10.465277777777779,3.5972222222222223,6.493055555555555,1.3402777777777777,5.643865533109742,10.578738007955698,3.6362218235707044,6.563450588877624,1.3548085172763435,1.3548085172763435,0.16123469563717882,0.08932574581824453,0.2598723917916882,0.03328160027590964,0.03328160027590964
현대,70,55,0.3253968253968254,0.35714285714285715,3.380952380952381,8.357142857142858,3.126984126984127,6.476190476190476,0.5476190476190477,3.441033925686591,8.505654281098545,3.182552504038772,6.5912762520193855,0.5573505654281098,0.5573505654281098,0.17103332634667784,0.08258226786837142,0.22070844686648503,0.014462376860197024,0.014462376860197024
롯데,64,76,0.2361111111111111,0.4791666666666667,4.395833333333333,9.534722222222221,3.4166666666666665,8.32638888888889,0.5833333333333334,4.450085924074363,9.652398062802687,3.458834557100453,8.429151695047649,0.5905327292610529,0.5905327292610529,0.21086880056278579,0.08652831516004221,0.24147027787548364,0.014773126978543792,0.014773126978543792
롯데,69,61,0.15789473684210525,0.2781954887218045,4.849624060150376,9.706766917293233,3.1503759398496243,5.857142857142857,1.1203007518796992,4.86180904522613,9.731155778894472,3.158291457286432,5.871859296482412,1.1231155778894473,1.1231155778894473,0.14969254419677172,0.08051498847040738,0.24807840122982322,0.028631821675634127,0.028631821675634127
NC,52,72,0.203125,0.2421875,3.9296875,8.4140625,3.578125,6.6953125,0.75,3.9568219561227167,8.472161524342278,3.6028319202866883,6.74154357136614,0.7551787431168605,0.7551787431168605,0.17422240292742427,0.09310835535677983,0.21894694043504778,0.01951616182150844,0.01951616182150844
넥센,52,78,0.20300751879699247,0.2932330827067669,4.511278195488722,8.736842105263158,4.616541353383458,6.2556390977443606,0.9172932330827067,4.556193047586905,8.823827202159972,4.662504218697266,6.317921025987175,0.926425919676004,0.926425919676004,0.15905180653794684,0.11737717453641751,0.22213725865035366,0.023322500477920092,0.023322500477920092
롯데,66,78,0.1875,0.4097222222222222,5.5,10.319444444444445,4.0625,7.006944444444445,1.1180555555555556,5.629887054735013,10.563146670879078,4.1584393017929075,7.172419240186399,1.1444593633994156,1.1444593633994156,0.17441659464131373,0.10112359550561797,0.2568712186689715,0.027830596369922214,0.027830596369922214
SSG,66,64,0.1736111111111111,0.3888888888888889,4.75,9.0,4.368055555555555,7.027777777777778,1.0347222222222223,4.823695345557122,9.139633286318759,4.435825105782793,7.136812411847672,1.0507757404795486,1.0507757404795486,0.1773571678934455,0.1102348405187522,0.22712933753943218,0.02611286365229583,0.02611286365229583
KIA,70,74,0.18055555555555555,0.2986111111111111,5.298611111111111,10.493055555555555,3.0902777777777777,7.0625,1.2569444444444444,5.4062352385451105,10.706188001889466,3.1530467642890883,7.205951818611242,1.2824752007557865,1.2824752007557865,0.17817098808689558,0.07796075683251577,0.26471618780658723,0.031709880868955855,0.031709880868955855
삼성,73,50,0.3888888888888889,0.5158730158730159,3.2857142857142856,8.174603174603174,2.8968253968253967,6.198412698412699,0.7936507936507936,3.332737030411449,8.291592128801431,2.9382826475849733,6.287119856887299,0.8050089445438283,0.8050089445438283,0.16620557565439456,0.07767610129814854,0.2191955735262822,0.02128112364332837,0.02128112364332837
SK,62,63,0.2421875,0.296875,4.1171875,8.5234375,3.9453125,6.859375,0.7890625,4.164179104477612,8.62071992976295,3.990342405618964,6.93766461808604,0.7980684811237928,0.7980684811237928,0.17802108678021086,0.10239253852392538,0.22120843471208435,0.020478507704785077,0.020478507704785077
KIA,73,71,0.22916666666666666,0.5486111111111112,5.027777777777778,9.715277777777779,3.8819444444444446,7.208333333333333,0.8333333333333334,5.130708661417323,9.914173228346456,3.9614173228346456,7.355905511811024,0.8503937007874016,0.8503937007874016,0.18271431086076395,0.09839816933638444,0.24625946136243618,0.021123041718007392,0.021123041718007392
두산,73,57,0.22556390977443608,0.42105263157894735,4.56390977443609,8.947368421052632,3.2857142857142856,6.676691729323308,1.0150375939849625,4.632801899592944,9.082428765264586,3.3353120759837176,6.777476255088195,1.030359565807327,1.030359565807327,0.17306567920483337,0.0851685831221984,0.23192360163710776,0.026310660689923993,0.026310660689923993
한화,68,76,0.2222222222222222,0.3055555555555556,5.048611111111111,9.368055555555555,4.5,6.388888888888889,1.0902777777777777,5.114915572232645,9.49108818011257,4.559099437148218,6.472795497185741,1.1045966228893058,1.1045966228893058,0.15941777854791198,0.11228556575983364,0.23375498180557963,0.027204990469589328,0.027204990469589328
NC,61,81,0.1527777777777778,0.4513888888888889,4.916666666666667,9.645833333333334,3.6875,7.368055555555555,0.9513888888888888,4.996863237139272,9.803168130489334,3.7476474278544543,7.488237139272271,0.9669071518193224,0.9669071518193224,0.18633649455567264,0.09325605900948367,0.24394099051633297,0.024060414471373377,0.024060414471373377
삼성,64,69,0.24060150375939848,0.3383458646616541,4.842105263157895,9.218045112781954,4.578947368421052,6.804511278195489,1.0601503759398496,4.982806052269601,9.485900962861072,4.712001375515818,7.002235213204951,1.09095598349381,1.09095598349381,0.1737377615665195,0.11691303513150317,0.23536187368016895,0.02706853522749088,0.02706853522749088
SK,71,59,0.3007518796992481,0.518796992481203,3.774436090225564,8.37593984962406,3.43609022556391,6.120300751879699,0.6766917293233082,3.8252476504953012,8.488696977393955,3.48234696469393,6.202692405384811,0.6858013716027432,0.6858013716027432,0.16257239864190134,0.09127221889354903,0.2224885160774915,0.017974835230677052,0.017974835230677052
LG,71,71,0.2361111111111111,0.5208333333333334,5.006944444444445,9.902777777777779,3.7430555555555554,6.3125,0.8472222222222222,5.041174642635177,9.970478558110628,3.7686451211932877,6.355655686761963,0.8530142945929148,0.8530142945929148,0.15721203735731581,0.09322033898305085,0.2466274645451401,0.02109996540989277,0.02109996540989277
한화,64,61,0.2857142857142857,0.3412698412698413,4.325396825396825,9.468253968253968,3.0873015873015874,5.253968253968254,0.8809523809523809,4.4149414941494145,9.664266426642664,3.151215121512151,5.3627362736273625,0.8991899189918992,0.8991899189918992,0.13593429158110884,0.07987679671457905,0.24496919917864476,0.022792607802874742,0.022792607802874742
KT,59,82,0.16666666666666666,0.3125,5.25,10.972222222222221,2.8402777777777777,7.118055555555555,1.3472222222222223,5.340240169531435,11.160819401930775,2.8890981869554984,7.240404991758889,1.370379091123146,1.370379091123146,0.1784781473097684,0.07121713390214174,0.2751175343896918,0.03378025422253178,0.03378025422253178
KIA,70,63,0.21804511278195488,0.2781954887218045,4.030075187969925,8.398496240601503,3.43609022556391,6.917293233082707,0.6541353383458647,4.147180192572215,8.642537826685006,3.5359353507565334,7.1182943603851445,0.6731430536451168,0.6731430536451168,0.18433179723502305,0.09156481667000602,0.2238028451212182,0.01743137647765979,0.01743137647765979
넥센,61,69,0.2706766917293233,0.2556390977443609,3.7969924812030076,8.503759398496241,4.022556390977444,6.413533834586466,0.6015037593984962,3.8286580742987115,8.574677786201669,4.056103108415466,6.467020470053071,0.6065200909780137,0.6065200909780137,0.16673182173573103,0.104573885848319,0.2210711493354183,0.01563721657544957,0.01563721657544957
키움,58,83,0.22916666666666666,0.4236111111111111,4.388888888888889,9.305555555555555,3.6944444444444446,6.680555555555555,0.5833333333333334,4.415806226224673,9.362627125223197,3.717102709416971,6.721527831690087,0.586910954118469,0.586910954118469,0.16865357643758766,0.09326788218793829,0.23492286115007013,0.014726507713884993,0.014726507713884993
롯데,65,71,0.2569444444444444,0.5277777777777778,5.263888888888889,9.256944444444445,4.569444444444445,7.319444444444445,0.9236111111111112,5.367427222659323,9.439024390243903,4.6593233674272225,7.463414634146342,0.9417781274586939,0.9417781274586939,0.18301788504948777,0.11425594721305782,0.23146379579788157,0.023094287202639348,0.023094287202639348
KIA,59,74,0.18796992481203006,0.3007518796992481,4.345864661654136,9.225563909774436,3.518796992481203,6.654135338345864,0.6992481203007519,4.396551724137931,9.333164300202839,3.559837728194726,6.7317444219066935,0.7074036511156186,0.7074036511156186,0.17002881844380405,0.08991354466858789,0.23573487031700288,0.017867435158501442,0.017867435158501442
삼성,60,83,0.2013888888888889,0.4166666666666667,4.569444444444445,9.25,3.6319444444444446,6.416666666666667,0.8680555555555556,4.644341620265077,9.401615559563956,3.691475178417379,6.521841424202024,0.8822837424515725,0.8822837424515725,0.16388790351188365,0.09276339127350124,0.23625399077687123,0.022170982617949628,0.022170982617949628
SK,61,65,0.203125,0.34375,5.40625,9.9296875,4.078125,6.5390625,1.1953125,5.515897617571517,10.131077849614739,4.160836064121868,6.671685413160925,1.2195553981046852,1.2195553981046852,0.1637323943661972,0.10211267605633803,0.24863067292644758,0.02992957746478873,0.02992957746478873
롯데,58,67,0.2619047619047619,0.19047619047619047,4.253968253968254,8.706349206349206,3.238095238095238,6.484126984126984,0.7222222222222222,4.3067583251495405,8.814391572181057,3.2782787251138292,6.564592447102938,0.7311847156503885,0.7311847156503885,0.16862745098039217,0.08421052631578947,0.22641898864809082,0.018782249742002065,0.018782249742002065
삼성,61,82,0.2638888888888889,0.4791666666666667,4.541666666666667,9.819444444444445,3.2222222222222223,6.243055555555555,0.8333333333333334,4.605273452781473,9.956967373444957,3.2673499726156017,6.330490571942728,0.8450043032626555,0.8450043032626555,0.1583861874559549,0.0817477096546864,0.24911909795630727,0.021141649048625793,0.021141649048625793
두산,79,65,0.20833333333333334,0.3958333333333333,4.986111111111111,9.618055555555555,4.055555555555555,7.388888888888889,0.9583333333333334,5.024883359253499,9.692846034214618,4.087091757387247,7.446345256609642,0.9657853810264385,0.9657853810264385,0.18465810482471365,0.1013536966331135,0.24036792780284624,0.02395001735508504,0.02395001735508504
KIA,62,65,0.20300751879699247,0.24812030075187969,3.857142857142857,8.729323308270677,3.398496240601504,6.180451127819549,0.518796992481203,3.902129817444219,8.831135902636916,3.438133874239351,6.252535496957403,0.5248478701825557,0.5248478701825557,0.16114487355420506,0.08861007645559695,0.22760243089590276,0.013526759458929621,0.013526759458929621
키움,58,86,0.1597222222222222,0.3333333333333333,5.0625,9.833333333333334,3.451388888888889,6.395833333333333,1.0416666666666667,5.157207986165697,10.017292878478226,3.515956610595818,6.515484986637321,1.061153906618456,1.061153906618456,0.16135248773651015,0.0870707778556412,0.24807288016818502,0.026278906797477224,0.026278906797477224
한화,58,80,0.1388888888888889,0.4722222222222222,4.361111111111111,8.972222222222221,3.5972222222222223,7.201388888888889,0.7013888888888888,4.377323420074349,9.005576208178438,3.610594795539033,7.228159851301115,0.703996282527881,0.703996282527881,0.18250615980288631,0.09116508271735305,0.22738472368884197,0.01777543118620204,0.01777543118620204
넥센,51,80,0.22556390977443608,0.49624060150375937,4.285714285714286,8.774436090225564,4.518796992481203,6.2406015037593985,0.6090225563909775,4.380496968661942,8.968491162155239,4.618734523097943,6.3786183929638804,0.6224916744940655,0.6224916744940655,0.15976900866217517,0.11568816169393648,0.2246390760346487,0.015591915303176131,0.015591915303176131
KIA,57,69,0.23015873015873015,0.20634920634920634,4.0476190476190474,8.555555555555555,3.753968253968254,5.817460317460317,0.5158730158730159,4.0836298932384345,8.63167259786477,3.7873665480427046,5.869217081850533,0.5204626334519573,0.5204626334519573,0.1511340206185567,0.09752577319587628,0.2222680412371134,0.013402061855670102,0.013402061855670102
KIA,58,76,0.25,0.6527777777777778,4.791666666666667,8.930555555555555,4.319444444444445,6.604166666666667,0.9305555555555556,4.8936170212765955,9.120567375886525,4.411347517730497,6.74468085106383,0.950354609929078,0.950354609929078,0.16681283985265744,0.10910366602350464,0.2255744606209437,0.023504648307314507,0.023504648307314507
KIA,62,80,0.20833333333333334,0.4444444444444444,4.534722222222222,9.458333333333334,3.5,6.777777777777778,0.7013888888888888,4.649525316455696,9.697784810126583,3.588607594936709,6.949367088607595,0.7191455696202531,0.7191455696202531,0.17385108656929105,0.08977556109725686,0.24260776629853936,0.017990737442109012,0.017990737442109012
두산,61,70,0.2556390977443609,0.3458646616541353,4.285714285714286,9.25563909774436,3.5789473684210527,6.428571428571429,0.7218045112781954,4.317454973910116,9.324187847163778,3.605453627335465,6.476182460865174,0.727150311395388,0.727150311395388,0.1653771760154739,0.09206963249516441,0.2381044487427466,0.018568665377176014,0.018568665377176014
우리,50,76,0.23015873015873015,0.2857142857142857,4.404761904761905,9.198412698412698,3.6904761904761907,5.785714285714286,0.7222222222222222,4.439605368411697,9.271175895475958,3.7196693627233137,5.831481646075905,0.7279352946404765,0.7279352946404765,0.14778025542266368,0.09426312588688425,0.23494830731806204,0.01844719237786337,0.01844719237786337
LG,68,75,0.2013888888888889,0.2986111111111111,5.180555555555555,9.958333333333334,3.1458333333333335,7.347222222222222,1.1041666666666667,5.294117647058823,10.176628292067496,3.2147926194606526,7.508279451190663,1.1283709194133418,1.1283709194133418,0.18636603840056368,0.07979566672538313,0.2525982032763784,0.028007750572485467,0.028007750572485467
한화,61,81,0.2152777777777778,0.3402777777777778,5.1875,10.23611111111111,3.0972222222222223,6.347222222222222,1.1527777777777777,5.281225451688924,10.421052631578947,3.153181461115475,6.461901021209741,1.1736056559308718,1.1736056559308718,0.1604071604071604,0.07827307827307828,0.25868725868725867,0.029133029133029134,0.029133029133029134
LG,59,72,0.22556390977443608,0.37593984962406013,4.150375939849624,8.819548872180452,3.8496240601503757,6.2180451127819545,0.6015037593984962,4.163593697619846,8.847636607442173,3.8618840093865234,6.237847804223936,0.6034193764666443,0.6034193764666443,0.1587636782491841,0.0982914186984066,0.22518717604146668,0.015358034171626032,0.015358034171626032
삼성,65,61,0.31746031746031744,0.38095238095238093,4.380952380952381,9.396825396825397,3.3015873015873014,5.579365079365079,0.6904761904761905,4.423470750601015,9.488024218680438,3.333630130887722,5.63351437984151,0.6971774552577688,0.6971774552577688,0.14444216149578795,0.08547359769878775,0.2432710088350113,0.017875487980275325,0.017875487980275325
KIA,51,74,0.25,0.390625,5.078125,10.2109375,4.1640625,7.2109375,0.6875,5.122143420015761,10.299448384554768,4.200157604412924,7.273443656422381,0.6934594168636722,0.6934594168636722,0.1775,0.1025,0.25134615384615383,0.016923076923076923,0.016923076923076923
한화,49,83,0.14583333333333334,0.4305555555555556,4.513888888888889,8.38888888888889,4.673611111111111,7.020833333333333,0.7986111111111112,4.649499284692418,8.640915593705293,4.814020028612303,7.23175965665236,0.8226037195994277,0.8226037195994277,0.17824400564174894,0.11865303244005641,0.21297602256699577,0.02027503526093089,0.02027503526093089
LG,57,72,0.2631578947368421,0.48120300751879697,4.037593984962406,9.285714285714286,3.172932330827068,5.526315789473684,0.48872180451127817,4.020798668885192,9.247088186356073,3.1597337770382694,5.503327787021631,0.48668885191347755,0.48668885191347755,0.14167309175019274,0.08134155744024672,0.23804934464148034,0.012528912875867387,0.012528912875867387
한화,66,75,0.16666666666666666,0.2708333333333333,5.743055555555555,10.555555555555555,4.402777777777778,6.777777777777778,1.0763888888888888,5.759944281071041,10.58659650208946,4.415725119950472,6.797709332920601,1.079554248568333,1.079554248568333,0.16439279097187132,0.10678794003705575,0.2560215597102914,0.02610746168098366,0.02610746168098366
KT,52,91,0.1111111111111111,0.2152777777777778,5.430555555555555,10.541666666666666,4.006944444444445,7.263888888888889,1.0694444444444444,5.558363607644922,10.78976465013426,4.101247828147212,7.434844416363923,1.0946138050860843,1.0946138050860843,0.18037592688394552,0.09949991377823762,0.2617692705638903,0.026556302810829453,0.026556302810829453
롯데,55,68,0.1746031746031746,0.19047619047619047,4.087301587301587,9.238095238095237,3.2857142857142856,5.587301587301587,0.7380952380952381,4.1376539903588645,9.351901446170327,3.326191751472951,5.656132833422603,0.7471880021424745,0.7471880021424745,0.14452884417983985,0.08499281461712174,0.2389653048655307,0.01909258879080271,0.01909258879080271
KIA,54,74,0.203125,0.3125,5.6640625,10.0703125,4.3828125,7.0,0.90625,5.8196575098109165,10.346949696753478,4.503210845522654,7.192293970745629,0.9311452015697467,0.9311452015697467,0.1742173828504764,0.10908030332490765,0.2506319268909197,0.022554929029749173,0.022554929029749173
LG,57,71,0.23308270676691728,0.44360902255639095,5.2105263157894735,9.61654135338346,4.2105263157894735,5.962406015037594,0.9398496240601504,5.25,9.68939393939394,4.242424242424242,6.007575757575758,0.946969696969697,0.946969696969697,0.1488922268118663,0.10514457378895982,0.240142696207285,0.023469770935035675,0.023469770935035675
두산,59,68,0.1484375,0.4765625,5.296875,10.2421875,3.515625,6.5625,0.9453125,5.4326923076923075,10.504807692307692,3.605769230769231,6.730769230769231,0.969551282051282,0.969551282051282,0.16581129095933675,0.08882747729964469,0.2587840505329649,0.02388472167390446,0.02388472167390446
LG,58,62,0.2698412698412698,0.4603174603174603,4.349206349206349,9.373015873015873,4.079365079365079,5.0,0.5,4.3446088794926006,9.363107822410148,4.075052854122621,4.994714587737843,0.49947145877378435,0.49947145877378435,0.12564818508177103,0.10251296370163542,0.23554048663741523,0.012564818508177105,0.012564818508177105
삼성,55,84,0.1875,0.2361111111111111,5.8125,10.70138888888889,3.8055555555555554,7.381944444444445,1.2986111111111112,5.880103036453049,10.825852782764812,3.849816563890407,7.46780110842245,1.3137147763640622,1.3137147763640622,0.17968221771467208,0.09263015551048005,0.26048005409060176,0.031609195402298854,0.031609195402298854
한화,64,62,0.2857142857142857,0.30952380952380953,4.412698412698413,9.015873015873016,4.119047619047619,5.738095238095238,0.753968253968254,4.431455897980872,9.054197662061636,4.136556854410202,5.762486716259298,0.757173219978746,0.757173219978746,0.1472205253512523,0.10568112400733048,0.23131745062105477,0.01934432905721849,0.01934432905721849
NC,58,85,0.16666666666666666,0.3541666666666667,5.340277777777778,10.020833333333334,3.7291666666666665,7.013888888888889,1.2916666666666667,5.475474683544304,10.274525316455696,3.8235759493670884,7.1914556962025316,1.3243670886075949,1.3243670886075949,0.17716190142080337,0.09419400105244694,0.25311348886160323,0.03262585511313804,0.03262585511313804
한화,58,86,0.19444444444444445,0.2986111111111111,4.701388888888889,9.770833333333334,3.6527777777777777,6.486111111111111,0.8333333333333334,4.8044472480681275,9.985018135940702,3.7328497082479104,6.62829206749724,0.8516006938968617,0.8516006938968617,0.16513437057991515,0.092998585572843,0.24876237623762376,0.021216407355021217,0.021216407355021217
KT,50,94,0.1527777777777778,0.2847222222222222,5.576388888888889,10.583333333333334,3.0069444444444446,6.340277777777778,1.2083333333333333,5.7539808917197455,10.920382165605096,3.102707006369427,6.542197452229299,1.2468152866242037,1.2468152866242037,0.1601192564012627,0.07593826727464048,0.2672746404770256,0.03051560855840056,0.03051560855840056
우리,60,72,0.21804511278195488,0.24060150375939848,5.345864661654136,9.25563909774436,4.2481203007518795,6.315789473684211,1.3233082706766917,5.450132016012265,9.43616387019845,4.33097691849076,6.438974533685377,1.3491184737245552,1.3491184737245552,0.16088871863627657,0.10821681670178127,0.23577858647768626,0.033710017238077,0.033710017238077
SK,60,65,0.2619047619047619,0.4126984126984127,3.7698412698412698,8.5,3.5396825396825395,5.563492063492063,0.6746031746031746,3.8033807829181496,8.575622775800712,3.5711743772241995,5.612989323843417,0.6806049822064056,0.6806049822064056,0.14546586428719652,0.0925503216434945,0.22224527910354847,0.017638514214567337,0.017638514214567337
한화,46,95,0.14583333333333334,0.375,5.152777777777778,9.722222222222221,4.229166666666667,7.076388888888889,1.0972222222222223,5.279051383399209,9.960474308300395,4.332806324110672,7.249802371541502,1.1241106719367588,1.1241106719367588,0.1770326615705351,0.10580264072272412,0.2432244614315497,0.027449617790132035,0.027449617790132035
롯데,48,93,0.1111111111111111,0.3263888888888889,4.736111111111111,9.770833333333334,3.7916666666666665,7.173611111111111,0.8333333333333334,4.829268292682927,9.963021243115657,3.86624704956727,7.3147128245476,0.8497246262785209,0.8497246262785209,0.18031069994763485,0.09530459067900157,0.2455925990574271,0.020946063885494852,0.020946063885494852
한화,46,84,0.12030075187969924,0.2556390977443609,5.601503759398496,10.037593984962406,4.2781954887218046,6.827067669172933,1.3233082706766917,5.711243611584327,10.234241908006814,4.362010221465076,6.960817717206133,1.3492333901192504,1.3492333901192504,0.16984661429105874,0.10643471754582866,0.24971941638608305,0.03292181069958848,0.03292181069958848
LG,54,75,0.18796992481203006,0.2857142857142857,5.315789473684211,9.894736842105264,4.398496240601504,5.842105263157895,1.2406015037593985,5.41531914893617,10.08,4.480851063829787,5.951489361702127,1.2638297872340425,1.2638297872340425,0.14553287132421802,0.10957108072672785,0.24648810638696386,0.030904663794718113,0.030904663794718113
한화,49,82,0.18045112781954886,0.21052631578947367,5.3007518796992485,9.699248120300751,4.142857142857143,6.06015037593985,1.0977443609022557,5.427251732101617,9.930715935334874,4.241724403387221,6.204772902232487,1.123941493456505,1.123941493456505,0.15302828934877538,0.10461363204860452,0.24492120751851149,0.02771976457186254,0.02771976457186254
현대,53,70,0.2222222222222222,0.1746031746031746,4.626984126984127,9.325396825396826,3.3492063492063493,6.373015873015873,0.9920634920634921,4.7049856527977045,9.482604017216643,3.405667144906743,6.48045193687231,1.0087876614060258,1.0087876614060258,0.16288032454361054,0.08559837728194726,0.2383367139959432,0.02535496957403651,0.02535496957403651
SK,51,92,0.1388888888888889,0.3680555555555556,5.416666666666667,9.32638888888889,4.652777777777778,6.618055555555555,1.125,5.575411007862759,9.599714081486777,4.789135096497499,6.812008577555397,1.1579699785561115,1.1579699785561115,0.16640474943251266,0.11698969792212327,0.23450323031255457,0.028287061288632794,0.028287061288632794
현대,56,69,0.21428571428571427,0.36507936507936506,4.396825396825397,8.761904761904763,3.6984126984126986,6.317460317460317,0.9444444444444444,4.42413487133984,8.816326530612244,3.7213842058562556,6.356699201419699,0.9503105590062112,0.9503105590062112,0.1622503057480636,0.0949857317570322,0.22503057480635957,0.024256013045250713,0.024256013045250713
두산,71,54,0.234375,0.328125,4.5625,9.2421875,4.015625,6.625,0.65625,4.570037388053213,9.257455873402314,4.022258934005739,6.63594470046083,0.6573341448569691,0.6573341448569691,0.16815387666071782,0.10192345825897284,0.23458258972833632,0.01665675193337299,0.01665675193337299
KT,53,89,0.1875,0.3333333333333333,5.819444444444445,11.0625,3.888888888888889,6.805555555555555,1.0069444444444444,5.92458758837392,11.262372348782403,3.9591516103692066,6.928515318146111,1.0251374705420266,1.0251374705420266,0.16621438263229307,0.09497964721845319,0.2701831750339213,0.02459294436906377,0.02459294436906377
롯데,50,73,0.2222222222222222,0.2698412698412698,3.8253968253968256,8.952380952380953,3.253968253968254,5.055555555555555,0.6587301587301587,3.8794491146485424,9.078876766231444,3.299946342335897,5.12698980504382,0.6680379180826328,0.6680379180826328,0.13210286188303608,0.08502695976773122,0.23392783077561177,0.01721277478224803,0.01721277478224803
KIA,49,76,0.19047619047619047,0.20634920634920634,4.722222222222222,9.253968253968255,4.0476190476190474,6.238095238095238,1.0952380952380953,4.846153846153846,9.49683257918552,4.153846153846154,6.401809954751132,1.1239819004524887,1.1239819004524887,0.15798994974874372,0.10251256281407035,0.2343718592964824,0.027738693467336685,0.027738693467336685
한화,46,96,0.1736111111111111,0.5625,4.722222222222222,9.125,4.180555555555555,6.763888888888889,0.7777777777777778,4.82611781405252,9.325762952448546,4.272533711852378,6.912704045422286,0.794889992902768,0.794889992902768,0.17057793345008757,0.10542907180385289,0.23012259194395795,0.019614711033274956,0.019614711033274956
